frame_index,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,Identity,frame
,0.33591837,0.3709973,0.5080917,0.3672628,0.06456786,0,0.12955469,0.051604226,0,0.03974904,0.15761934,0.56994367,0.4488547,0,0.5456833,0.48167482,0.001711539,0.13039808,0.2468734,0.07638423,4.73E-05,1.02E-06,1.84E-06,0.000105616,0.000295974,1.75E-05,0.9995309,Person_0,27
,0.31939152,0.28728047,0.46340114,0.41047335,0.07029924,0,0.12671125,0.026266836,0,0.043303154,0.26290345,0.5244538,0.47945663,0,0.61829466,0.5877276,0.24553187,0.09183852,0.09291377,0.04290291,5.32E-05,4.69E-07,1.14E-06,0.00012162,0.00067822,2.30E-05,0.9991223,Person_0,28
,0.3282308,0.28659195,0.6273284,0.3672628,0.06464752,0,0.12629586,0.023829054,0,0.043224193,0.27286494,0.5342128,0.5144711,0,0.5569085,0.63470155,0.009672176,0.05835986,0.24079995,0.045694068,9.42E-05,9.49E-07,1.81E-06,0.000117787,0.000492496,2.25E-05,0.9992704,Person_0,29
,0.28913125,0.5819673,0.61596,0.37002975,0.0586141,0,0.16679525,0.16012494,0,0.04034558,0.27354234,0.74301374,0.46610525,0,0.45246363,0.6536345,0.007190618,0.06808024,0.34013483,0.081671335,1.12E-05,1.23E-07,2.87E-07,8.50E-05,0.000231881,2.25E-06,0.9996693,Person_0,0
,0.41622463,0.26112825,0.644437,0.36694074,0.07313189,0,0.13253765,0.027221825,0,0.054788433,0.21729484,0.5953504,0.4878283,0,0.522758,0.7879432,0.003162311,0.06185635,0.31815675,0.04971437,0.000175291,6.35E-07,9.10E-07,0.000245927,0.000187559,3.07E-05,0.99935895,Person_0,1
,0.439656,0.43434495,0.3682769,0.34452862,0.08466112,0,0.14209431,0.09900863,0,0.055029523,0.39915028,0.6461586,0.512725,0,0.65115726,0.7131859,0.01177241,0.06472586,0.20563649,0.04931839,5.77E-05,2.89E-07,7.64E-07,0.000186411,0.000338313,1.03E-05,0.9994062,Person_0,2
,0.34966195,0.513341,0.6179147,0.3175402,0.07755615,0,0.1546603,0.52191776,0,0.045479614,0.26256976,0.5707214,0.60710746,0,0.55934316,0.65935713,0.007313429,0.063345104,0.18103863,0.0658543,6.35E-05,3.32E-07,8.17E-07,0.000186173,0.000167305,1.66E-05,0.9995653,Person_0,3
,0.31344092,0.54361516,0.53391284,0.27133167,0.09723397,0,0.18993932,0.010109981,0,0.059900727,0.4363195,0.70548344,0.5082926,0,0.618365,0.71766734,0.002626506,0.06056982,0.23259896,0.1833934,3.27E-05,1.87E-07,6.04E-07,0.00012847,0.000231478,6.20E-06,0.99960047,Person_0,4
,0.37188563,0.4011956,0.5715076,0.39323837,0.07595464,0,0.16566758,0.31983563,0,0.06217109,0.3518516,0.7197381,0.4459104,0,0.4863961,0.72271615,0.001016118,0.062361266,0.2645803,0.050061587,3.21E-05,2.49E-07,5.44E-07,0.000194306,0.000268313,4.10E-06,0.9995004,Person_0,5
,0.25990978,0.3650125,0.64475626,0.3693951,0.098995864,1,0.17086099,0.09791363,0,0.067273796,0.36842775,0.59416157,0.5394985,0,0.5724117,0.8057793,0.005014063,0.030834474,0.24607077,0.091680035,2.78E-05,1.76E-07,3.54E-07,0.000128104,0.00020882,3.31E-06,0.9996314,Person_0,6
,0.23405704,0.31512102,0.444648,0.33876655,0.107796885,0,0.14226994,0.029880892,0,0.09237962,0.32433015,0.31852302,0.4853121,0,0.54350793,0.6667461,0.002657368,0.0527989,0.08769636,0.053047307,4.57E-05,3.14E-07,5.36E-07,0.000250583,0.000203901,7.63E-06,0.99949133,Person_0,7
,0.31215057,0.42121965,0.4923693,0.37436166,0.10073242,0,0.1469151,0.023833092,0,0.10763199,0.24442576,0.53366315,0.44930795,0,0.46909326,0.71180564,0.001316432,0.060042094,0.07064427,0.06988296,4.65E-05,2.39E-07,5.38E-07,0.000250123,0.000217881,1.04E-05,0.99947435,Person_0,8
,0.34625953,0.43167913,0.46269333,0.36294824,0.10138156,0,0.14159878,0.018278982,0,0.08488282,0.34015355,0.21199508,0.39113796,0,0.5590028,0.6666697,0.011867644,0.04582509,0.077042766,0.09269185,7.81E-05,4.38E-07,7.89E-07,0.000280395,0.000237616,9.08E-06,0.9993936,Person_0,9
,0.32674626,0.517487,0.5139471,0.4180491,0.10174535,0,0.13965271,0.06148089,0,0.098575264,0.24003218,0.529901,0.42010725,0,0.44155297,0.6742879,0.007245275,0.038232137,0.13059704,0.056556404,5.96E-05,8.08E-07,6.66E-07,0.000457608,0.000244084,6.58E-06,0.9992306,Person_0,10
,0.30842403,0.34725472,0.4898367,0.32527763,0.105388634,1,0.17816028,0.09073576,0,0.0743344,0.3935158,0.5375753,0.5090664,0,0.43239865,0.67374295,0.014392247,0.04621793,0.29770932,0.052801568,2.59E-05,3.17E-07,3.24E-07,0.000270396,0.000101985,1.47E-06,0.99959964,Person_0,11
,0.46213797,0.39157975,0.21043006,0.33691716,0.15054558,0,0.14008664,0.09783846,0,0.1599816,0.5749624,0.32217154,0.46930262,0,0.61742145,0.645921,0.018076533,0.07438781,0.6818136,0.05366725,4.62E-05,7.01E-07,7.58E-07,0.002793835,0.000308364,1.68E-05,0.9968334,Person_0,12
,0.4118228,0.39600652,0.107875146,0.36084262,0.31211492,1,0.1980874,0.031742945,1,0.48070732,0.5589375,0.29728162,0.51430637,1,0.65662444,0.5305425,0.010715634,0.05187624,0.44544926,0.082813144,6.12E-05,1.24E-06,8.64E-07,0.007862363,0.000424147,1.37E-05,0.99163646,Person_0,13
,0.47738233,0.44721964,0.16710721,0.29553857,0.40932307,1,0.21528116,0.25330478,1,0.5162532,0.45348552,0.460045,0.43873724,1,0.64788425,0.7266874,0.010911315,0.1077592,0.33690584,0.10320747,0.000446358,4.32E-05,1.44E-05,0.42924374,0.00133604,0.000230029,0.5686862,Person_0,14
,0.6145693,0.3544491,0.15701519,0.3091123,0.5237964,0,0.20176221,0.22337934,1,0.6161362,0.4055291,0.45730445,0.3927981,1,0.68023115,0.6829471,0.01715867,0.09251175,0.3468374,0.10813842,0.000385166,4.65E-05,1.15E-05,0.493617,0.001194017,0.001333639,0.50341225,Person_0,15
,0.6914119,0.56913674,0.06248242,0.33788112,0.6360805,1,0.20800598,0.38271284,1,0.76258,0.60412604,0.33109632,0.3467535,1,0.4279455,0.37733316,0.17330743,0.3857012,0.3657391,0.11884118,0.000207128,0.000206183,0.00016385,0.26392594,0.001286622,0.32624176,0.4079685,Person_0,16
,0.8037666,0.5697416,0.096183576,0.2851737,0.5878652,1,0.25953653,0.5105101,1,0.6680935,0.777774,0.2626911,0.47319606,1,0.59766525,0.5129692,0.12247549,0.15573148,0.37122282,0.17289001,0.000157385,0.000241273,0.000376413,0.14216493,0.001160011,0.7144605,0.1414395,Person_0,17
,0.81829953,0.5759742,0.18919775,0.39202568,0.5732009,1,0.23409012,0.10819712,1,0.7137063,0.7403693,0.3213068,0.5250464,1,0.61754584,0.53606486,0.7270923,0.40636528,0.74415284,0.20591842,0.000402778,0.000625157,0.000576766,0.300896,0.001762159,0.47647914,0.21925795,Person_0,18
,0.8159099,0.67769074,0.16591707,0.34215635,0.58131325,1,0.30216432,0.26502225,1,0.6235684,0.7493554,0.29455253,0.5305802,1,0.5844974,0.5111538,0.30680785,0.43524662,0.7568929,0.118316345,0.000347071,0.000402239,0.000700623,0.17807607,0.001304164,0.7032781,0.115891695,Person_0,19
,0.8261908,0.68382376,0.10039788,0.4251052,0.59441566,1,0.2706289,0.2686183,1,0.6984712,0.7909421,0.2424247,0.52448684,1,0.6386541,0.5006517,0.68572026,0.31845066,0.92500466,0.214253,0.000242722,0.000222808,0.000383621,0.14223081,0.001070863,0.74082965,0.11501958,Person_0,20
,0.82146865,0.6286263,0.20800939,0.35844603,0.58624405,1,0.2605383,0.03714172,1,0.67837095,0.746531,0.25166792,0.556116,1,0.60313344,0.5350566,0.20288005,0.18666054,0.7464647,0.161161,0.00030271,0.000345221,0.000669976,0.3127492,0.001254013,0.56332785,0.12135109,Person_0,21
,0.7515254,0.644857,0.17039844,0.3849297,0.6942277,0,0.28688398,0.007856499,1,0.8195248,0.7280959,0.30813286,0.5211461,1,0.61216843,0.7636657,0.023738338,0.15142195,0.6234104,0.13713336,0.000185416,9.74E-05,0.000591322,0.4651735,0.000607959,0.4578134,0.07553093,Person_0,22
,0.7806137,0.6204574,0.25113577,0.3835043,0.6691375,0,0.31455064,0.060870767,1,0.837982,0.76008314,0.32019323,0.5143912,1,0.7199864,0.5492662,0.023789762,0.15637763,0.4984501,0.09459213,0.000184556,0.000116588,0.000712519,0.49426994,0.00079362,0.43198714,0.07193567,Person_0,23
,0.7532239,0.51914436,0.15077254,0.3321841,0.5707589,0,0.25571087,0.48748925,1,0.68589497,0.7459311,0.27895623,0.50719833,1,0.59558666,0.42463344,0.5651594,0.17870733,0.7678514,0.17006412,0.000334251,0.000288816,0.000434219,0.48763543,0.00129007,0.306569,0.20344813,Person_0,24
,0.77956337,0.70686954,0.10534517,0.32868466,0.5712674,0,0.27350593,0.14396606,1,0.71715003,0.7776595,0.23260319,0.46599525,1,0.5886094,0.25642556,0.24801637,0.2818259,0.71207064,0.18634225,0.000320628,0.000354644,0.000319592,0.50247335,0.001421557,0.13256027,0.36255,Person_0,25
,0.7269406,0.5220246,0.22805685,0.35368907,0.5980271,1,0.24165872,0.079434134,1,0.73719907,0.7066077,0.2564801,0.49960977,1,0.63528854,0.4850178,0.07398049,0.32435703,0.75517565,0.12571633,0.000327125,0.000493427,0.000294088,0.53350556,0.001673545,0.13779972,0.32590652,Person_0,26
,0.73258024,0.65431464,0.19031125,0.3288425,0.6001728,1,0.2932449,0.22244297,1,0.5565103,0.6766174,0.2613372,0.49807513,1,0.7115236,0.46568483,0.097619966,0.17141905,0.43744567,0.19073397,0.000360913,0.000402984,0.000195379,0.45831153,0.001998386,0.098221295,0.44050953,Person_0,27
,0.6097639,0.37512615,0.22194906,0.3163766,0.5612099,1,0.22123994,0.031680483,1,0.5636737,0.6980545,0.22700018,0.35935527,1,0.5982409,0.43268135,0.08012689,0.23698229,0.63360816,0.13042791,0.000154726,3.89E-05,8.09E-06,0.15219186,0.000818216,0.00048081,0.8463074,Person_0,28
,0.638493,0.5712587,0.16354854,0.29323784,0.33869714,0,0.1682176,0.5420479,1,0.36670312,0.54105407,0.30499077,0.40901008,1,0.51848763,0.63496786,0.1576121,0.100406215,0.26175955,0.14031532,4.16E-05,2.11E-06,9.26E-07,0.024284637,0.000295897,9.07E-05,0.9752841,Person_0,29
,0.4434361,0.417584,0.4323325,0.23357318,0.101397485,0,0.146133,0.08738346,0,0.0859302,0.43223643,0.5384193,0.5073831,0,0.50821376,0.58634853,0.07867936,0.04286685,0.5021636,0.14888102,5.30E-06,4.33E-07,2.96E-07,0.001288429,4.97E-05,1.09E-05,0.9986449,Person_0,0
,0.4759715,0.350317,0.20649211,0.3279779,0.10749979,0,0.12461658,0.05263681,1,0.09127214,0.3738471,0.40079895,0.5517769,0,0.49997753,0.7129498,0.23008403,0.08152127,0.32705158,0.059530515,1.72E-05,1.45E-06,2.95E-07,0.000503548,9.70E-05,1.30E-05,0.99936754,Person_0,1
,0.3892629,0.39566588,0.6712575,0.36285838,0.07523357,0,0.12737148,0.04380017,0,0.057039626,0.29728895,0.46804857,0.45291132,0,0.37622577,0.7591194,0.111748695,0.06539477,0.3371453,0.060315374,1.05E-05,3.96E-07,1.02E-06,0.000109373,0.000219079,1.12E-05,0.99964845,Person_0,2
,0.34568945,0.37151143,0.47550285,0.23344685,0.06966676,0,0.14079863,0.13335219,0,0.07329964,0.29770598,0.37648132,0.44037727,0,0.27003154,0.58993983,0.07678391,0.111395136,0.1032192,0.19475095,1.67E-05,3.80E-07,1.33E-06,0.000111998,0.000404502,1.40E-05,0.999451,Person_0,3
,0.29439932,0.31593403,0.27058452,0.2402906,0.078969486,0,0.19260836,0.2819636,0,0.08435248,0.22486359,0.36544356,0.340799,0,0.31198874,0.3620771,0.06984347,0.06584373,0.08698469,0.4849341,5.69E-05,2.29E-06,7.92E-07,0.000488257,0.000209173,3.58E-05,0.99920684,Person_0,4
,0.35469916,0.48429504,0.36546892,0.33315885,0.06632929,0,0.14118539,0.045078482,0,0.041873977,0.33365938,0.5842979,0.44366577,0,0.48437384,0.3782147,0.031454213,0.11176666,0.19677757,0.06442706,4.35E-06,2.00E-07,5.76E-07,0.00012112,0.000169056,1.93E-05,0.9996854,Person_0,5
,0.32110196,0.50058675,0.4592023,0.33894324,0.06661069,0,0.17359614,0.15041947,0,0.05376161,0.31334397,0.3825653,0.42546907,0,0.37811753,0.43992713,0.05218968,0.117262796,0.17223328,0.18769915,1.27E-05,4.86E-07,1.23E-06,0.000185514,0.000176558,4.46E-05,0.999579,Person_0,6
,0.40825182,0.60323286,0.34681284,0.333184,0.08022921,0,0.18856782,0.0338506,0,0.056930304,0.34491026,0.5284136,0.4018137,0,0.4702978,0.5770245,0.05226403,0.11639165,0.16559815,0.1622726,3.30E-05,7.23E-07,1.23E-06,0.000281411,0.000152137,4.11E-05,0.9994904,Person_0,7
,0.53847057,0.3457172,0.33748087,0.32731423,0.0816045,0,0.14875582,0.06382119,0,0.09038146,0.34813216,0.39634028,0.5199539,0,0.32860908,0.6750403,0.004186118,0.050740782,0.3754257,0.07928307,2.59E-05,9.28E-07,1.29E-06,0.001418561,0.000130084,8.99E-06,0.9984143,Person_0,8
,0.26974055,0.41381475,0.24800281,0.32801384,0.13902326,0,0.14977053,0.04354061,1,0.16240907,0.4630291,0.51946735,0.51836896,0,0.56404567,0.5858255,0.05198816,0.067771435,0.2817352,0.05096119,3.91E-05,2.71E-06,8.66E-07,0.01899555,0.000229904,1.23E-05,0.9807195,Person_0,9
,0.5358344,0.43667397,0.2409763,0.2744359,0.2719205,1,0.18274376,0.2220367,0,0.5305403,0.548755,0.5151197,0.44897607,1,0.6771424,0.5396773,0.09370339,0.069607936,0.35441095,0.08553891,0.000260882,1.59E-05,4.95E-06,0.083070174,0.000752464,6.78E-05,0.9158278,Person_0,10
,0.48494732,0.49413815,0.13537091,0.28704813,0.42614624,1,0.21352713,0.16348022,1,0.50317776,0.5770982,0.59246844,0.44067976,1,0.7225403,0.5849325,0.15259162,0.23548698,0.4785383,0.13757387,0.000117733,1.50E-05,2.92E-06,0.11563229,0.000901599,3.40E-05,0.88329643,Person_0,11
,0.46825665,0.6422882,0.09866638,0.29386476,0.64916444,1,0.24507107,0.078102194,1,0.61873716,0.6011854,0.4653555,0.38149,1,0.512683,0.47659934,0.70487237,0.59696287,0.40894824,0.1406452,0.000269362,3.79E-05,4.49E-06,0.54383785,0.001311451,0.00014128,0.45439765,Person_0,12
,0.5252664,0.5012794,0.19729228,0.3255974,0.68500674,1,0.32247102,0.15890674,1,0.78401834,0.6818051,0.46633756,0.37058908,1,0.55291235,0.3072943,0.9931298,0.45573953,0.56879115,0.21581534,0.000311433,7.58E-05,1.66E-05,0.7626342,0.001037481,0.001306439,0.23461793,Person_0,13
,0.5740664,0.41410708,0.17868273,0.30671105,0.68951416,1,0.29190823,0.5155411,1,0.7976567,0.64226,0.23348628,0.43216679,1,0.498862,0.37678286,0.8218663,0.42889512,0.6680869,0.17333288,0.0004187,0.000110573,2.91E-05,0.77542573,0.000615854,0.003115433,0.22028458,Person_0,14
,0.51030076,0.42629138,0.20571737,0.31986618,0.7447551,0,0.3490243,0.32658523,0,0.8239119,0.55619115,0.28343633,0.4023849,1,0.26184583,0.32357475,0.97856325,0.4768952,0.5967937,0.13791741,0.000699958,0.000185457,3.75E-05,0.8159345,0.000661507,0.002135845,0.18034527,Person_0,15
,0.63542306,0.4936782,0.29243225,0.35256937,0.70307434,0,0.30876735,0.54346466,1,0.9399411,0.6110492,0.17674522,0.377177,1,0.32783192,0.33070168,0.82015276,0.35656214,0.3658519,0.08388425,9.95E-05,6.42E-05,7.37E-06,0.9644119,0.000221919,0.000337339,0.034857813,Person_0,16
,0.56443816,0.4247585,0.1748998,0.23845537,0.73777926,0,0.5555631,0.14037588,1,0.8720072,0.6374084,0.13876714,0.35738367,1,0.34144124,0.29495016,0.9260503,0.32038897,0.6049914,0.23455694,0.000433694,0.000143959,2.58E-05,0.8203801,0.000671877,0.000681481,0.17766303,Person_0,17
,0.62765443,0.461434,0.28000098,0.28746915,0.732084,0,0.32530683,0.61906415,1,0.9131552,0.539794,0.12010187,0.35989308,1,0.39821917,0.31090155,0.88003165,0.38698196,0.61496913,0.14697012,0.000513238,0.000203383,2.54E-05,0.8961778,0.000312594,0.00118782,0.101579696,Person_0,18
,0.60689884,0.40520492,0.30262998,0.31373936,0.77107483,0,0.36133534,0.3173929,1,0.90077233,0.6312121,0.3552186,0.4138658,1,0.39212802,0.33339497,0.97607654,0.26461095,0.49067205,0.13064982,0.000352098,0.000101737,2.02E-05,0.9371645,0.00019913,0.00059833,0.061564077,Person_0,19
,0.575765,0.45543677,0.2631242,0.23164754,0.7108192,1,0.36463857,0.23598549,1,0.7870102,0.6999656,0.2539412,0.38539708,1,0.40140763,0.32953602,0.5766161,0.5533276,0.4595424,0.14131092,0.000343397,0.000159992,2.83E-05,0.9150869,0.000300342,0.000806228,0.08327486,Person_0,20
,0.5370539,0.59331626,0.14330375,0.28702128,0.71677023,0,0.27540955,0.17764437,1,0.8715751,0.5940165,0.22257604,0.5182636,1,0.28906286,0.50891036,0.072603695,0.22439504,0.47791827,0.08355512,0.000403469,8.45E-05,7.68E-06,0.9498265,0.000187276,0.000237176,0.04925336,Person_0,21
,0.42992443,0.43893692,0.21679643,0.297036,0.7886558,0,0.30608842,0.2761764,1,0.8964859,0.6819069,0.22494595,0.41640192,1,0.35895044,0.26188844,0.69044584,0.36144632,0.6796436,0.10795278,0.000897591,0.000174719,1.85E-05,0.7026073,0.001038181,0.000352105,0.29491156,Person_0,22
,0.6252826,0.52667385,0.30218264,0.31462345,0.7202798,0,0.23893319,0.30166766,1,0.87773937,0.6703028,0.19678088,0.53362954,1,0.39323366,0.42705905,0.040096045,0.29952475,0.52575177,0.11003156,0.000210096,6.46E-05,1.03E-05,0.8919997,0.000436638,0.000286114,0.106992505,Person_0,23
,0.67818916,0.51804006,0.27144507,0.32547045,0.6801532,0,0.32487407,0.24793005,1,0.89861685,0.5387872,0.27183166,0.42732102,1,0.33636382,0.42925942,0.029182857,0.26676822,0.6086527,0.085080095,0.000253393,6.81E-05,1.05E-05,0.8887836,0.000447396,0.000312518,0.11012447,Person_0,24
,0.61810195,0.5235396,0.21379836,0.3572424,0.7051061,0,0.25279087,0.35923615,1,0.8169201,0.5170862,0.27369094,0.5324389,1,0.4827659,0.41677222,0.3434762,0.2683465,0.32123402,0.17482364,0.000402611,8.03E-05,1.27E-05,0.88657355,0.000637008,0.00037114,0.11192273,Person_0,25
,0.5620911,0.48187023,0.18004778,0.30264845,0.7054909,1,0.289773,0.006712902,1,0.7818391,0.48280492,0.32669955,0.5006464,1,0.27944073,0.46090412,0.013756843,0.18452331,0.53914833,0.07945024,0.000351684,0.000107052,1.21E-05,0.897251,0.000330639,0.000351926,0.101595625,Person_0,26
,0.561611,0.4897908,0.12035444,0.3268163,0.7195987,1,0.28070518,0.09177029,1,0.7991851,0.5006245,0.1913327,0.5269986,1,0.5131275,0.45395592,0.31687433,0.2692778,0.36491644,0.13473107,0.000186219,5.91E-05,8.74E-06,0.8993353,0.000549312,0.000156643,0.099704586,Person_0,27
,0.65536004,0.46972224,0.11692603,0.33808914,0.710169,1,0.2161965,0.033425625,1,0.7904217,0.5936705,0.3063321,0.5435873,1,0.46829873,0.72773063,0.075264335,0.26246336,0.699234,0.0824345,0.000226141,8.39E-05,1.20E-05,0.8837035,0.000646405,0.000197167,0.115130864,Person_0,28
,0.5778444,0.48574036,0.24081905,0.34762913,0.69037366,0,0.24865143,0.18798159,1,0.72085094,0.53536445,0.36995316,0.5090796,1,0.5751442,0.7589009,0.055547826,0.14354602,0.55271846,0.15671678,0.000459427,9.39E-05,1.80E-05,0.85123444,0.000791131,0.000304778,0.14709842,Person_0,29
,0.52164155,0.45139396,0.10337507,0.2955778,0.68265116,0,0.21842979,0.23607673,1,0.75147897,0.6243494,0.17547596,0.5584547,1,0.51188016,0.6508462,0.26290616,0.3164301,0.19616091,0.12436125,0.000221374,8.94E-05,1.26E-05,0.5656476,0.000956768,0.000414997,0.43265727,Person_0,0
,0.5030653,0.52472764,0.21511476,0.32844925,0.36984715,0,0.21523406,0.16998537,1,0.5509766,0.645618,0.23293309,0.43965533,1,0.6844209,0.5990132,0.06907117,0.3391057,0.71800387,0.06391031,0.000162135,1.69E-05,3.08E-06,0.15344508,0.000363646,0.000145515,0.84586364,Person_0,1
,0.49882677,0.6401866,0.10032689,0.2951333,0.16063568,0,0.14179091,0.077451736,1,0.1798435,0.4746289,0.3619334,0.41308215,0,0.49920648,0.5568179,0.05515828,0.093020365,0.23485291,0.057890426,2.22E-05,2.19E-06,7.01E-07,0.008515566,0.00024857,4.59E-05,0.99116486,Person_0,2
,0.50875723,0.38796973,0.29596275,0.3364095,0.09988727,0,0.13230214,0.037864067,0,0.13396457,0.3267618,0.44866467,0.45974794,0,0.40949187,0.5947545,0.21513116,0.09975571,0.08070046,0.060649246,2.53E-05,3.53E-06,7.54E-07,0.001100807,0.000273997,7.16E-05,0.998524,Person_0,3
,0.44081625,0.48503238,0.6223259,0.33158553,0.07690508,0,0.14562304,0.02799296,1,0.106661305,0.31511807,0.54080766,0.5200517,0,0.4827758,0.6353665,0.19160728,0.10381884,0.16711164,0.09908358,1.41E-05,6.43E-07,6.99E-07,0.000503463,0.000115206,5.94E-06,0.9993599,Person_0,4
,0.3750801,0.5192004,0.3426868,0.33243474,0.08090301,0,0.1461348,0.17152545,0,0.081578866,0.20440333,0.6547114,0.43203884,0,0.32124874,0.5443551,0.5998562,0.09546272,0.037668414,0.064535365,6.29E-05,3.91E-06,1.87E-06,0.000439471,0.000344308,6.31E-05,0.99908435,Person_0,5
,0.28463224,0.27264386,0.49249968,0.3284124,0.0767875,0,0.15341486,0.04221342,0,0.07986763,0.3599515,0.44881764,0.4798686,0,0.566095,0.6046806,0.15132423,0.1267912,0.34146526,0.06276272,2.24E-05,5.31E-07,1.60E-06,0.000227289,0.000191728,2.41E-05,0.99953234,Person_0,6
,0.34990925,0.404211,0.53588945,0.2316329,0.085821465,0,0.19738606,0.002830676,1,0.09865351,0.2780887,0.6733587,0.475611,0,0.5076273,0.6720665,0.1361981,0.06101185,0.06167361,0.26585463,1.84E-05,8.63E-07,5.56E-07,0.000342337,0.000172962,1.18E-05,0.9994531,Person_0,7
,0.25905457,0.24646628,0.7230654,0.2363472,0.10219184,0,0.29281417,0.02730569,0,0.12119408,0.34634784,0.40882954,0.4895377,0,0.39320242,0.7095855,0.011970501,0.1187956,0.15984446,0.82223684,8.65E-05,1.22E-05,9.79E-07,0.002780983,0.000172289,8.52E-06,0.9969386,Person_0,8
,0.29567116,0.18404922,0.8463231,0.22663568,0.20280704,0,0.2963042,0.531518,0,0.16765355,0.3956751,0.46502447,0.50404227,0,0.70742553,0.51397085,0.081317775,0.18702534,0.36578673,0.82935226,0.000388959,6.51E-05,3.26E-06,0.026333934,0.000590628,2.31E-05,0.97259504,Person_0,9
,0.31611204,0.16522335,0.5665974,0.22398493,0.29453245,1,0.3162276,0.39076343,0,0.55982554,0.628524,0.5449421,0.40345153,1,0.6182553,0.50818604,0.046851832,0.3613809,0.16773996,0.80489534,0.000776119,0.000114676,1.11E-05,0.1437875,0.001307232,0.000123883,0.8538795,Person_0,10
,0.30310458,0.15092978,0.5651279,0.2222269,0.40556094,0,0.34797442,0.23879988,1,0.58937895,0.69230413,0.63784266,0.4175057,1,0.6848258,0.6037011,0.12342477,0.6038445,0.6055068,0.83647186,0.001549485,0.000668214,2.09E-05,0.38542035,0.001718028,0.000120681,0.61050236,Person_0,11
,0.48694578,0.41536087,0.16690852,0.2274349,0.4675552,0,0.28667656,0.87010145,1,0.68468475,0.65728486,0.42856193,0.38236284,1,0.672242,0.6572064,0.2240911,0.36803046,0.2557022,0.62326497,0.000852798,0.000254059,1.34E-05,0.6763156,0.000684364,0.000107624,0.32177222,Person_0,12
,0.53696656,0.4073858,0.17735778,0.26589414,0.6732689,0,0.3054348,0.029509662,1,0.7032465,0.75133914,0.32637274,0.39555284,1,0.64241797,0.74537116,0.21237998,0.15203321,0.28973106,0.18170342,0.000214386,0.000112356,5.29E-06,0.87406254,0.000615753,5.98E-05,0.12492982,Person_0,13
,0.55347395,0.638483,0.23068467,0.3163766,0.61541176,0,0.26387447,0.18800111,1,0.693564,0.7515843,0.34881312,0.36279562,1,0.5949272,0.37626702,0.16460022,0.2752422,0.33493575,0.14235857,0.00031406,6.53E-05,9.52E-06,0.4182006,0.000847838,0.002699843,0.5778628,Person_0,14
,0.72090346,0.5239706,0.19193266,0.3444128,0.63750845,1,0.28472728,0.23792642,1,0.81687075,0.7067507,0.33391806,0.48523664,1,0.67285186,0.51864445,0.12933934,0.35077336,0.32414937,0.1370958,0.00055092,0.000322116,0.000102684,0.5194188,0.000987335,0.08214649,0.39647168,Person_0,15
,0.79886955,0.6463899,0.11483386,0.33382994,0.5833513,0,0.29346973,0.26864254,1,0.6575799,0.7499817,0.27204603,0.5404513,1,0.60583067,0.421383,0.49387535,0.3065317,0.57841027,0.16015618,0.000610209,0.000343524,0.000175769,0.59782076,0.000886945,0.09211176,0.30805108,Person_0,16
,0.6193233,0.5116609,0.13296066,0.33969864,0.6404274,0,0.2714724,0.22330391,1,0.67561615,0.6924553,0.14419997,0.48855877,1,0.38510796,0.3556143,0.5302627,0.3389332,0.49301398,0.108131945,0.000361373,0.000294912,6.37E-05,0.50708467,0.001436785,0.014525261,0.47623342,Person_0,17
,0.76044226,0.5902912,0.25076032,0.3424084,0.6863476,0,0.319912,0.18776149,1,0.80734557,0.5236318,0.22145039,0.518697,1,0.5034202,0.4194256,0.041649077,0.12956557,0.58690333,0.1821225,0.000155769,7.70E-05,3.72E-05,0.9190636,0.000443115,0.007047941,0.07317547,Person_0,18
,0.79566467,0.53066236,0.2214561,0.33200788,0.710421,1,0.24819888,0.12581423,1,0.81372935,0.55958045,0.21538928,0.5080227,1,0.5761336,0.55297095,0.06706609,0.26211667,0.34922618,0.10808192,0.000159483,5.21E-05,3.19E-05,0.93710846,0.000173171,0.009553096,0.05292189,Person_0,19
,0.6431506,0.35231698,0.19592534,0.30968586,0.7538869,1,0.3324352,0.0984567,1,0.8135637,0.59218884,0.39820334,0.37054047,1,0.634577,0.58953494,0.34125167,0.20204976,0.3435409,0.15731005,0.000226196,4.59E-05,2.21E-05,0.9328858,0.000248863,0.002588718,0.06398234,Person_0,20
,0.7159441,0.5311471,0.27296767,0.37847468,0.68898356,0,0.24729668,0.23363322,1,0.85003805,0.69254935,0.416817,0.34587416,1,0.5202881,0.42046836,0.21165645,0.3298132,0.2226946,0.09832167,0.00012985,6.47E-05,1.05E-05,0.8858375,0.000349551,0.00157227,0.112035684,Person_0,21
,0.66221154,0.5318463,0.117489405,0.3412496,0.7295023,0,0.25560087,0.2466511,1,0.88307756,0.64613324,0.20078641,0.48762295,1,0.61327076,0.6228655,0.045106653,0.35309696,0.26732716,0.14994642,0.000201572,4.63E-05,1.65E-05,0.94194555,0.000329638,0.002158618,0.055301704,Person_0,22
