Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,Identity,frame
3.107129373,5.111029913,-1.889814401,0.56293094,0.54674673,0.3182111,0.22283415,0.9055162,1,0.711187,0.8780019,1,0.9744186,0.6028206,0.3192607,0.5451855,1,0.4186603,0.5929718,0.9681912,0.5131992,0.18207929,0.56448704,3.07E-05,0.000846208,7.18E-06,0.99831235,1.13E-05,0.000121845,0.000670413,Person_0,16
3.387698537,5.467364093,-1.487183444,0.6462965,0.5809624,0.092187755,0.2606633,0.9090827,1,0.46553078,0.4895915,1,0.9810885,0.56620544,0.16961585,0.4524471,1,0.3280984,0.19262695,0.99059695,0.619177,0.4144688,0.33913076,1.68E-05,0.000123155,8.87E-06,0.9993457,8.07E-06,0.00025284,0.000244522,Person_0,17
3.323856708,5.525084193,-0.874736746,0.5447698,0.4926192,0.100862384,0.21716253,0.9315472,1,0.6595858,0.99789363,1,0.9765578,0.42248258,0.15052941,0.44259408,1,0.23621604,0.3441583,0.99209034,0.6606187,0.12105634,0.63409704,1.75E-05,0.000115406,3.68E-06,0.999647,1.02E-05,6.43E-05,0.000141873,Person_0,18
3.195487345,5.634707221,-1.052749519,0.52790767,0.5493169,0.0660968,0.24312821,0.93060064,1,0.63700265,0.98176515,1,0.97839934,0.43732905,0.13907775,0.49896076,1,0.15776615,0.33594793,0.9992743,0.7426835,0.14795777,0.48433653,1.85E-05,7.81E-05,7.56E-06,0.99949443,1.35E-05,0.000176204,0.000211689,Person_0,19
3.292895412,5.401736089,-1.048237353,0.5402888,0.4505518,0.057607513,0.22177905,0.90875083,1,0.62695116,0.9208875,1,0.98230815,0.43683872,0.2506672,0.47314268,1,0.15035263,0.0878803,0.9939281,0.39324462,0.1258793,0.70506746,3.10E-05,0.000147891,6.97E-06,0.9994061,1.11E-05,0.00017292,0.000224151,Person_0,20
3.01752298,5.537987605,-0.719607835,0.5731162,0.5089454,0.088185325,0.217032,0.9438287,1,0.57365745,0.9903742,1,0.98103666,0.3700529,0.19503146,0.36576486,1,0.10575204,0.06408182,0.99147743,0.67302334,0.092058524,0.37536344,1.72E-05,7.91E-05,5.12E-06,0.9995977,9.33E-06,0.000111241,0.000180271,Person_0,21
2.910309482,5.798294739,-1.197719378,0.5440916,0.43348986,0.062122215,0.24066982,0.908251,1,0.5724752,0.9292417,1,0.9770131,0.36150175,0.3214032,0.52689636,1,0.3807205,0.36054632,0.97866184,0.43447334,0.32876372,0.6730304,1.37E-05,0.000111439,4.86E-06,0.9997416,2.24E-06,3.77E-05,8.84E-05,Person_0,22
3.212545209,5.513382398,-0.777725341,0.52005357,0.4037694,0.1304069,0.223219,0.9383619,1,0.6607994,0.99194604,1,0.9814866,0.5630545,0.11763959,0.40458244,1,0.25184473,0.15289973,0.99736625,0.43878984,0.13341741,0.5083719,3.02E-05,0.00014449,7.02E-06,0.999566,3.05E-06,9.36E-05,0.000155491,Person_0,23
3.1684994,5.467917501,-0.501788062,0.54689,0.55844265,0.15306155,0.2174145,0.9391564,1,0.63902336,0.99230003,1,0.9768808,0.5168074,0.21011092,0.53745365,1,0.277127,0.46094328,0.9801246,0.33811066,0.14068101,0.43645358,2.71E-05,0.000312139,5.56E-06,0.9995197,1.72E-06,5.53E-05,7.87E-05,Person_0,24
2.844810181,5.579299809,-1.180360335,0.5683931,0.4521488,0.20068929,0.21707423,0.92703694,1,0.6619122,0.98896956,0,0.97961044,0.48575285,0.09474218,0.42843902,1,0.14889106,0.42732698,0.9938419,0.65418684,0.16115345,0.47840753,2.77E-05,0.000252985,5.15E-06,0.99943024,4.79E-06,7.62E-05,0.000202907,Person_0,25
3.069081026,5.65436677,-0.957637714,0.4967914,0.49702758,0.12349769,0.21712029,0.92382944,1,0.6118983,0.8957318,1,0.9746875,0.5171676,0.11596057,0.38412938,1,0.17269677,0.09247835,0.9982743,0.75312793,0.08311017,0.42860433,2.30E-05,0.000175772,5.02E-06,0.9995128,7.03E-06,7.29E-05,0.000203402,Person_0,26
3.122316444,5.633684476,-0.969265756,0.5416996,0.4870194,0.15589218,0.25727084,0.92909396,1,0.60046405,0.89553374,1,0.98109645,0.4578928,0.11193689,0.28737134,1,0.13850552,0.088100076,0.9996257,0.6475254,0.31216824,0.4533825,1.65E-05,0.00010437,7.94E-06,0.9994992,1.34E-05,0.000125342,0.000233221,Person_0,27
3.13416744,5.714346429,-0.991279184,0.51139677,0.51886284,0.18263675,0.21750286,0.93043905,1,0.6684777,0.9893735,1,0.97920996,0.44657588,0.08031814,0.4111394,1,0.1892963,0.09882891,0.9951521,0.7272774,0.3377197,0.5695657,1.57E-05,0.000109196,5.20E-06,0.99963427,9.65E-06,9.45E-05,0.000131463,Person_0,28
3.124050461,5.621196699,-0.74244986,0.56251216,0.49656984,0.116756536,0.24276023,0.9061617,1,0.70648485,0.9709444,1,0.9763806,0.42465526,0.10922138,0.5525196,1,0.23946723,0.43594527,0.96509457,0.5562189,0.16542214,0.31425503,2.24E-05,0.000132213,3.41E-06,0.9996432,4.33E-06,7.17E-05,0.000122793,Person_0,29
1.927079771,5.49571896,-0.681681393,0.5976952,0.5509844,0.29705116,0.21901341,0.89620495,1,0.6446769,0.71057695,1,0.97846025,0.5487134,0.07727266,0.27540925,1,0.17515302,0.25615653,0.991037,0.5643839,0.41235965,0.38738805,4.18E-05,0.000266329,5.14E-06,0.99940956,3.70E-06,8.41E-05,0.000189449,Person_0,0
1.245922706,5.097771623,0.241697692,0.73375994,0.61901534,0.09730827,0.2201743,0.73450667,1,0.29690158,0.6792012,1,0.82772416,0.52835834,0.32841876,0.5170546,1,0.38452017,0.4520034,0.9965527,0.6889606,0.08549364,0.110262364,0.000231975,0.011403844,8.56E-05,0.9691927,3.97E-05,0.001170382,0.01787573,Person_0,1
2.205323633,4.615248103,-1.343455005,0.65883046,0.53521323,0.14097607,0.22366932,0.35387945,1,0.16742358,0.09723763,1,0.5414352,0.58569914,0.4487733,0.5960907,0,0.49113205,0.12357394,0.93620634,0.33908808,0.21564545,0.5237365,0.005072207,0.001469747,0.000416271,0.08734519,0.001318792,0.013795145,0.8905826,Person_0,2
2.63251886,4.217636772,-2.452367709,0.70164675,0.61310464,0.21055405,0.22129868,0.21247561,0,0.14024481,0.020832654,0,0.16684861,0.38545027,0.4223495,0.51497144,0,0.6939447,0.18815239,0.9422928,0.30693868,0.3187961,0.44407046,0.001193729,0.000204244,0.00026379,0.012746871,0.002437927,0.003837024,0.9793164,Person_0,3
2.606070931,4.0854543,-2.688582878,0.6269084,0.41541505,0.40348864,0.21405496,0.16745308,0,0.14076999,0.22018509,1,0.14362136,0.42267433,0.70111,0.49400517,0,0.57479095,0.24808279,0.30855232,0.37125948,0.1135877,0.45921233,0.000195527,7.74E-05,2.79E-05,0.006418882,0.000818666,0.000450753,0.9920109,Person_0,4
2.549149296,4.148066866,-2.593575989,0.62172276,0.66752654,0.10894683,0.21558775,0.19132665,0,0.13996074,0.06680694,0,0.092087746,0.325433,0.6353562,0.53390443,0,0.5079106,0.46680093,0.08906126,0.33568612,0.35079247,0.26108617,0.000228299,0.00020379,5.51E-05,0.029779186,0.000163004,0.000496581,0.969074,Person_0,5
2.248021879,4.001386671,-2.325718257,0.61673504,0.54171294,0.2117697,0.22340396,0.22909907,0,0.15311843,0.08838781,0,0.16844441,0.56414425,0.61281645,0.61348164,0,0.7863199,0.4169374,0.35107097,0.2238853,0.2173886,0.25667962,0.000160101,0.000113474,4.40E-05,0.040710945,0.000555925,0.001051213,0.95736444,Person_0,6
1.611537234,4.099047481,-2.222387357,0.5982657,0.5219393,0.08589693,0.22223358,0.439069,0,0.15469326,0.059127014,0,0.4924722,0.5622678,0.5137627,0.6319504,1,0.78902954,0.6032865,0.51245034,0.31990623,0.17022051,0.25732297,0.000289118,0.000173709,5.22E-05,0.234466,0.000477599,0.001343138,0.76319826,Person_0,7
2.04723607,4.005148272,-2.353147277,0.6437355,0.58813554,0.20039895,0.23834395,0.5209113,0,0.17689346,0.02415592,1,0.7144618,0.6991138,0.4325979,0.6171037,0,0.7874788,0.6992361,0.14683606,0.30349758,0.36125848,0.22597206,0.000602733,0.000297387,5.54E-05,0.47204375,0.000295369,0.000976574,0.52572876,Person_0,8
1.52703521,4.44253051,-0.8344649,0.56989896,0.5189568,0.058617964,0.23700832,0.58241767,0,0.16231807,0.04077837,0,0.660333,0.62605447,0.23630723,0.6000853,0,0.5531553,0.6715902,0.10432531,0.31626707,0.31242704,0.18797573,0.000760614,0.002828521,4.17E-05,0.6779286,0.000407134,0.000113452,0.31792,Person_0,9
1.579046882,3.967436231,-0.826600895,0.62255627,0.4763458,0.2221975,0.23700832,0.6913416,0,0.23879449,0.13797635,0,0.79079133,0.62529945,0.32922956,0.64282495,0,0.5721054,0.7388618,0.07489343,0.31742683,0.17934465,0.26313314,0.000407902,0.004631602,3.29E-05,0.90581936,0.000280153,4.99E-05,0.08877822,Person_0,10
1.753278853,4.09965249,-0.429821437,0.6434735,0.6193401,0.12324299,0.22149356,0.784529,1,0.26770094,0.31136093,0,0.866092,0.485543,0.34312394,0.750094,1,0.487204,0.7564916,0.022587,0.52886033,0.18819861,0.2666039,0.000253459,0.001601899,5.44E-05,0.93682456,0.000124724,0.000369436,0.060771454,Person_0,11
1.813155334,4.346116297,-0.208854786,0.7312232,0.6595311,0.065373786,0.23070513,0.8477341,1,0.5232647,0.056046627,0,0.92855906,0.4328655,0.26186502,0.6205805,1,0.7736551,0.60275894,0.49641892,0.69987524,0.47195694,0.34948212,0.000162439,0.001804247,4.15E-05,0.984608,6.17E-05,0.000472242,0.012849794,Person_0,12
1.892047504,4.581850234,-0.440537217,0.79515487,0.6491838,0.23641911,0.20776689,0.8924342,0,0.47906104,0.7257592,0,0.95953894,0.5747738,0.102713436,0.5825836,1,0.4973242,0.54216313,0.69423383,0.5850474,0.08009918,0.36413595,0.000137302,0.001560673,2.64E-05,0.99347526,4.45E-05,0.000359276,0.004396371,Person_0,13
2.664093133,4.411777648,-1.02955083,0.69961464,0.5301311,0.13332184,0.21742262,0.9028081,1,0.6272792,0.82402045,0,0.96941984,0.43568918,0.22183253,0.6639439,1,0.40944013,0.7198957,0.68803436,0.54406554,0.11132895,0.27561867,8.73E-05,0.001642897,2.14E-05,0.995552,3.56E-05,0.000167692,0.002492952,Person_0,14
2.774690901,4.658583232,-1.582557302,0.74246573,0.68306834,0.11741349,0.22581665,0.89778715,1,0.5247894,0.89126265,1,0.9778892,0.5215368,0.24087346,0.6253794,1,0.4600892,0.44518605,0.8508685,0.46826908,0.5582986,0.17291963,0.000145675,0.000839669,2.83E-05,0.9957567,4.26E-05,0.000362217,0.002824798,Person_0,15
2.565992439,4.766719628,-1.413071387,0.65058005,0.56839174,0.09079887,0.27006355,0.91749316,1,0.5873067,0.6106614,0,0.98033464,0.58912355,0.22117281,0.47779834,1,0.34210262,0.38402793,0.99506253,0.6070311,0.34287095,0.2758649,3.69E-05,0.000149164,1.65E-05,0.9986161,3.51E-05,0.000266874,0.000879416,Person_0,16
2.473837036,4.548458716,-1.245200805,0.5492402,0.43613687,0.07961985,0.23779541,0.92059845,1,0.57934,0.8480527,1,0.97687846,0.45570993,0.26455557,0.49567544,1,0.27230728,0.41824993,0.99524444,0.73207915,0.14207305,0.69760233,3.15E-05,0.000118501,9.22E-06,0.99923515,3.06E-05,0.000113909,0.000461189,Person_0,17
2.436021593,4.67382237,-1.232426729,0.64740014,0.5759358,0.17677717,0.26360598,0.9215856,1,0.64433527,0.9694029,0,0.98340285,0.4186433,0.19841942,0.4141657,1,0.34470212,0.494818,0.9976217,0.7359892,0.29686078,0.2308125,3.40E-05,0.000281886,5.52E-06,0.99876827,2.74E-05,6.67E-05,0.000816242,Person_0,18
2.517261743,4.390929577,-1.365920045,0.5629085,0.5554478,0.13766795,0.26340258,0.92172843,1,0.6291161,0.9878314,0,0.9781417,0.34628195,0.11821885,0.45370662,1,0.28090078,0.259568,0.9968364,0.69222265,0.38024694,0.22575155,2.50E-05,0.00018517,7.57E-06,0.9992531,1.50E-05,0.000144673,0.000369441,Person_0,19
2.544086987,4.624947874,-1.194080608,0.5400397,0.52900034,0.13898139,0.23886858,0.92377627,1,0.6120478,0.87801635,1,0.98167634,0.51587045,0.115574986,0.3892445,1,0.22953781,0.4001941,0.9853285,0.6505444,0.14271306,0.43710682,2.72E-05,6.38E-05,5.56E-06,0.9994993,2.03E-05,7.65E-05,0.000307332,Person_0,20
2.395268682,4.571837656,-1.333246397,0.53316253,0.46890652,0.16286148,0.23894855,0.892513,1,0.6223374,0.8773767,1,0.97184324,0.36738205,0.24252944,0.55666286,1,0.37060001,0.32052803,0.9910783,0.6017317,0.41434604,0.6494128,2.78E-05,0.000134501,9.15E-06,0.9990484,2.15E-05,0.000183553,0.000575099,Person_0,21
2.484923266,4.7300147,-1.083220138,0.6298396,0.50911355,0.13897021,0.23146024,0.9218643,1,0.57246983,0.94731116,1,0.97473425,0.35775435,0.15935987,0.4651673,1,0.25817564,0.36505425,0.99521166,0.6843134,0.15341209,0.6176592,2.65E-05,0.000111008,6.39E-06,0.99918395,2.16E-05,9.63E-05,0.000554224,Person_0,22
2.651836403,5.081894327,-0.461590255,0.6097669,0.48292917,0.100028515,0.21784148,0.93948376,1,0.56887966,0.92433155,1,0.9845793,0.45632282,0.20022815,0.3759349,1,0.2581892,0.26527676,0.99654937,0.67409074,0.39565018,0.42649305,3.01E-05,0.00012391,7.39E-06,0.9991173,2.34E-05,8.06E-05,0.000617262,Person_0,23
2.437575684,4.921729037,-0.607847868,0.636853,0.5424398,0.12512054,0.22912797,0.92003596,1,0.59609175,0.7670799,1,0.98428416,0.6580381,0.11415792,0.47548255,1,0.2754089,0.64937085,0.99491525,0.6258741,0.19309412,0.40718153,9.41E-06,4.30E-05,6.97E-06,0.9997217,1.68E-05,7.51E-05,0.000127041,Person_0,24
2.928096179,5.230011944,-0.427536061,0.5388206,0.5462596,0.1204953,0.23858488,0.92877895,1,0.6141584,0.9472182,1,0.9774844,0.46658093,0.31161466,0.43321523,1,0.15409005,0.2382278,0.9998753,0.80816233,0.24758238,0.6042939,3.67E-05,0.00019623,7.22E-06,0.9993223,1.29E-05,0.000117635,0.000307078,Person_0,25
2.961231015,5.02505839,-0.602657189,0.59989375,0.52485293,0.12915726,0.24892627,0.9193958,1,0.5816732,0.99235255,0,0.98334324,0.39013335,0.093242995,0.22988716,1,0.16468303,0.09816777,0.99947804,0.7285374,0.17885526,0.24632454,3.39E-05,4.75E-05,1.45E-05,0.9991498,2.14E-05,0.000371206,0.00036167,Person_0,26
2.863522108,4.902669486,-0.750693775,0.5276063,0.5546235,0.16717237,0.2267009,0.9264988,1,0.6198214,0.9860482,1,0.9723675,0.57394326,0.10046114,0.36341792,1,0.20284799,0.25565645,0.99991345,0.6656359,0.2009884,0.30724534,8.23E-06,2.11E-05,7.13E-06,0.9996092,1.57E-05,0.000171634,0.000167095,Person_0,27
1.849608675,4.732100496,-0.689005815,0.6173424,0.47571024,0.22351478,0.22327161,0.89785266,1,0.6121451,0.9599151,0,0.98016477,0.40387294,0.15638117,0.4540688,1,0.39627773,0.26448444,0.9962626,0.7018989,0.40834677,0.38512048,2.41E-05,4.51E-05,8.48E-06,0.99940455,1.40E-05,0.00021923,0.000284524,Person_0,28
1.193525722,4.263923536,-0.780946015,0.7543464,0.5603763,0.14012262,0.23181288,0.7160566,1,0.4416238,0.25070003,0,0.7998874,0.64306694,0.31592622,0.4949926,1,0.66235995,0.36877275,0.93980676,0.60542,0.5134483,0.36937377,0.00012749,0.000823076,5.75E-05,0.96253234,7.64E-05,0.006171708,0.030211603,Person_0,29
2.155738367,3.588984849,-1.449925091,0.7088887,0.6371165,0.0647193,0.2221445,0.3848159,0,0.1204181,0.39963806,0,0.48954237,0.49116114,0.5708303,0.56370556,1,0.6722848,0.0740461,0.90047085,0.4800144,0.20596257,0.45752165,0.002705704,0.002130182,0.000372716,0.20199206,0.002769613,0.024805134,0.7652245,Person_0,0
2.700946677,3.673022586,-2.281718723,0.679379,0.5305303,0.261142,0.21371853,0.24537969,0,0.23215967,0.004834246,1,0.37308645,0.3702036,0.71966124,0.5636264,0,0.784926,0.17749092,0.9205727,0.3864043,0.33997267,0.76545507,0.001479059,0.000646701,0.000586469,0.012608485,0.004446134,0.011305704,0.9689275,Person_0,1
2.83581235,3.468551584,-2.437995923,0.607446,0.45374408,0.22666648,0.21397558,0.19421402,0,0.22828326,0.017286675,0,0.19036143,0.30660102,0.6026328,0.4873036,0,0.66990423,0.18269648,0.971324,0.3601728,0.21835816,0.6218756,0.002104283,0.000606811,0.001451278,0.015405159,0.004317156,0.03313034,0.942985,Person_0,2
3.015977211,3.762507778,-2.671853457,0.63578784,0.59780896,0.2384507,0.224362,0.13729264,0,0.13721856,0.015234716,1,0.12862849,0.26233816,0.77306944,0.44183004,0,0.6101767,0.24996668,0.7263098,0.31034723,0.1224721,0.20226544,0.000730437,0.000186554,0.000396342,0.003386257,0.001483471,0.001615478,0.99220145,Person_0,3
3.216573313,3.231028942,-2.533975267,0.5998081,0.48552305,0.28748193,0.21273144,0.1071299,0,0.12586862,0.031718567,1,0.06261545,0.1976737,0.64737105,0.44688386,0,0.5166218,0.26157644,0.07091336,0.13213208,0.1375642,0.21858945,0.000486582,0.000307393,0.000122319,0.002685831,0.001202366,0.000223648,0.9949719,Person_0,4
3.15575908,3.224207756,-2.315795322,0.66264504,0.58751965,0.23762001,0.22343658,0.1292836,0,0.13121332,0.1562696,1,0.10762281,0.22837064,0.7579714,0.43634674,0,0.6265723,0.19739859,0.63330317,0.13205183,0.0950758,0.4248003,0.000425516,0.000354861,0.000142293,0.00440467,0.001295314,0.000284729,0.99309266,Person_0,5
2.992510348,3.402632195,-2.407306384,0.60058284,0.42171416,0.4134077,0.2166711,0.149367,0,0.16419047,0.10502663,1,0.18243468,0.26151472,0.49606916,0.4963869,0,0.6094284,0.2885202,0.24625663,0.21049891,0.03679191,0.5154424,0.00012537,0.000131242,2.77E-05,0.006393738,0.000429032,7.72E-05,0.99281573,Person_0,6
2.55216563,3.10750496,-1.826196675,0.5710219,0.32938877,0.31754822,0.22366932,0.2284207,0,0.21247405,0.023508148,0,0.16291103,0.44208217,0.5631604,0.57612073,0,0.7628364,0.34136805,0.59336716,0.3703945,0.52283907,0.6991104,0.000166395,0.000173216,7.49E-05,0.1293239,0.000694127,0.002762426,0.866805,Person_0,7
2.274390334,3.844754016,-1.285700497,0.6940439,0.56754684,0.12153164,0.22982812,0.57567483,0,0.14451341,0.12264552,0,0.68365043,0.6212784,0.5002407,0.5786951,1,0.7282081,0.480864,0.06864625,0.53971905,0.38788423,0.49708885,0.000301748,0.000827313,6.87E-05,0.61092156,0.000553626,0.001602149,0.3857249,Person_0,8
2.449222553,4.340778382,-0.891045283,0.5855584,0.4429816,0.34537134,0.22408366,0.8709746,1,0.5255728,0.71758765,0,0.92299604,0.6139661,0.15536508,0.6085775,1,0.7835362,0.759714,0.4324597,0.67891943,0.20321396,0.29586604,0.000120826,0.002694485,2.18E-05,0.9935695,3.41E-05,0.000150943,0.003408404,Person_0,9
2.829556794,4.540642202,-1.135858211,0.7272078,0.60960495,0.07991022,0.2231256,0.8972356,1,0.53515786,0.8064112,1,0.9782608,0.5564979,0.20751096,0.6075663,1,0.45478088,0.4328892,0.8041741,0.5865675,0.41513878,0.25752586,1.98E-05,0.0003397,9.47E-06,0.9990206,1.51E-05,0.000188964,0.000406367,Person_0,10
3.009473317,4.893167405,-0.740098618,0.58357203,0.42322725,0.2109011,0.22012056,0.89634216,1,0.574678,0.83372754,0,0.97280663,0.58926743,0.12836078,0.6178755,1,0.36140358,0.7479837,0.9511453,0.44575438,0.30871677,0.7225867,2.57E-05,0.001310248,5.58E-06,0.99826896,7.17E-06,3.75E-05,0.00034485,Person_0,11
3.111310848,5.146856276,-0.282121252,0.6019463,0.52531123,0.27633932,0.22639513,0.9212205,0,0.6863802,0.9003052,1,0.9749126,0.5401584,0.12885176,0.45636573,1,0.17333117,0.2656589,0.9995377,0.45293814,0.34208137,0.7951961,1.55E-05,0.000889104,4.90E-06,0.99888617,8.61E-06,4.57E-05,0.000150144,Person_0,12
3.610175623,5.267871483,-0.25771447,0.53504515,0.46606618,0.12454198,0.21943131,0.9071284,1,0.6291799,0.98735386,0,0.9815129,0.49692425,0.07881462,0.36602005,1,0.25412932,0.24826385,0.9719135,0.6804388,0.26743373,0.49158967,2.51E-05,7.63E-05,9.69E-06,0.9996741,1.12E-05,0.000102789,0.000100844,Person_0,13
3.763516031,5.229353096,-0.377103931,0.5753688,0.44923767,0.27595428,0.23438853,0.9061631,1,0.63510317,0.9658793,1,0.98153955,0.5140161,0.28714228,0.5376334,1,0.33419183,0.559938,0.9907725,0.5695142,0.09813806,0.77411383,1.03E-05,0.000163087,5.35E-06,0.9995703,1.49E-05,6.99E-05,0.000166195,Person_0,14
3.727276659,5.175426862,-0.546556437,0.47958943,0.38988194,0.24770743,0.25731838,0.9163245,1,0.66725266,0.9412671,0,0.98544365,0.45547214,0.097628206,0.31989855,1,0.23353508,0.17730151,0.9999299,0.6876931,0.34115708,0.8174704,8.10E-06,0.000135775,1.88E-06,0.9997681,4.55E-06,1.91E-05,6.26E-05,Person_0,15
3.689384984,5.334065918,-0.360813936,0.54153174,0.46212053,0.09575663,0.23820335,0.9132278,1,0.7110538,0.9650766,1,0.9825738,0.46997687,0.11855329,0.3859053,1,0.13707577,0.13560441,0.99584204,0.71319175,0.24769689,0.49620914,1.39E-05,4.51E-05,5.86E-06,0.99979275,8.84E-06,4.00E-05,9.37E-05,Person_0,16
3.370196834,4.897977481,-0.512607461,0.44121605,0.56676286,0.22739792,0.22381167,0.92293227,1,0.6753211,0.7700897,1,0.979124,0.53424054,0.09724904,0.42465425,1,0.3069989,0.072754495,0.998478,0.4767506,0.08739444,0.55002296,1.80E-05,0.000406693,4.97E-06,0.999466,2.59E-06,3.68E-05,6.50E-05,Person_0,17
3.234357992,5.061214717,0.017345408,0.51255465,0.4348277,0.23043776,0.21716253,0.9162579,1,0.6751809,0.98483527,1,0.9787007,0.580099,0.15725693,0.5466119,1,0.1915962,0.33468726,0.9982613,0.37404564,0.14821449,0.4253542,1.56E-05,0.000179586,4.76E-06,0.9996966,2.28E-06,4.32E-05,5.81E-05,Person_0,18
3.02726188,5.111135027,-0.469394275,0.5692265,0.51697254,0.1540642,0.22148284,0.9299838,1,0.6844424,0.9898201,1,0.97529,0.47683895,0.1393641,0.43066958,1,0.26241544,0.11714975,0.9994814,0.45489967,0.24668841,0.7056333,1.33E-05,0.000143323,5.67E-06,0.9997037,3.19E-06,5.80E-05,7.28E-05,Person_0,19
3.047924621,5.296291283,-0.573841498,0.5494575,0.3997247,0.17122845,0.21716253,0.9242308,1,0.67739594,0.97682184,1,0.97829837,0.403162,0.22126095,0.40453452,1,0.19384263,0.0781165,0.9994547,0.7357206,0.17431715,0.4561507,2.37E-05,9.59E-05,6.00E-06,0.9996946,6.97E-06,5.45E-05,0.000118369,Person_0,20
3.075673975,5.325303944,-1.147348272,0.5925808,0.4551683,0.21901767,0.21712029,0.928446,1,0.6691586,0.9529398,1,0.9795461,0.4506771,0.18550888,0.39104587,1,0.21607387,0.11552983,0.9988783,0.7205986,0.40743002,0.80810714,2.79E-05,8.49E-05,9.03E-06,0.9996113,7.38E-06,0.000106016,0.00015334,Person_0,21
3.216713981,5.374087741,-0.877361658,0.5823037,0.42270315,0.2186156,0.21712029,0.928446,1,0.7297043,0.88218975,1,0.9773881,0.40947452,0.22898507,0.45524457,1,0.19749866,0.09596181,0.99856794,0.70900714,0.16755661,0.8018448,3.04E-05,7.32E-05,1.08E-05,0.99955004,1.12E-05,0.000135908,0.000188497,Person_0,22
3.211944753,5.190273501,-1.106897447,0.57229507,0.48113942,0.20931882,0.21716253,0.9233086,1,0.62345046,0.92571205,1,0.9771467,0.4846898,0.06301933,0.3432303,1,0.15632974,0.114176676,0.9995732,0.7679346,0.15894836,0.44656202,2.21E-05,0.000131752,1.21E-05,0.9995382,1.14E-05,9.63E-05,0.000188284,Person_0,23
3.057337822,5.372796764,-1.15624822,0.4968263,0.41153762,0.11608574,0.22420354,0.9113504,1,0.6448741,0.9456852,1,0.9849318,0.54845756,0.13944878,0.48930857,1,0.15878163,0.485384,0.9996842,0.57040894,0.13108596,0.77795935,1.46E-05,5.65E-05,8.90E-06,0.9996325,1.37E-05,0.000101027,0.000172665,Person_0,24
3.185263854,5.268777448,-1.166062644,0.53128636,0.44448334,0.119444974,0.22001576,0.9221322,1,0.62085044,0.9116025,1,0.9792772,0.50390345,0.22199816,0.4500418,1,0.16791059,0.09070783,0.99983406,0.7541513,0.10226745,0.5182143,1.24E-05,4.78E-05,5.40E-06,0.99972516,1.12E-05,9.89E-05,9.90E-05,Person_0,25
3.484081611,5.346914853,-1.077157726,0.47945127,0.43107888,0.15662965,0.22898407,0.91671014,1,0.61423486,0.943501,0,0.9765986,0.55784297,0.206586,0.41547096,1,0.2169145,0.073916994,0.99863404,0.6561713,0.21158467,0.38267732,2.31E-05,6.10E-05,3.63E-06,0.99983096,1.92E-06,3.84E-05,4.08E-05,Person_0,26
3.85433385,5.341484178,-0.88170995,0.5428232,0.36039844,0.11473146,0.21947391,0.9095317,1,0.6745994,0.9366238,1,0.9843813,0.49025574,0.41353932,0.5266747,1,0.34355453,0.2141139,0.9972494,0.54474527,0.18869014,0.4026734,1.83E-05,0.000100629,2.81E-06,0.99977654,5.68E-06,2.36E-05,7.23E-05,Person_0,27
3.864875989,5.090384099,-0.771330062,0.6121715,0.5412818,0.119035676,0.21946497,0.9262772,1,0.6643826,0.5270852,1,0.98180896,0.4580892,0.15844116,0.3641936,1,0.1203965,0.1154182,0.9995302,0.7210814,0.18979213,0.5986275,2.14E-05,8.14E-05,6.58E-06,0.9997074,9.31E-06,7.21E-05,0.000101804,Person_0,28
3.371173083,5.191812832,-0.965293332,0.4969866,0.42504826,0.21222076,0.21782066,0.93942595,1,0.66632396,0.9926998,1,0.9862903,0.58444417,0.09069426,0.40522128,1,0.19959575,0.07494859,0.98233163,0.60806364,0.25997186,0.62618256,1.12E-05,7.87E-05,4.55E-06,0.99982435,1.64E-06,4.25E-05,3.70E-05,Person_0,29
2.417530881,5.642286163,-1.097490769,0.48524848,0.45795944,0.16756782,0.22403616,0.9054442,1,0.6614436,0.8178212,1,0.9589809,0.6046341,0.24147962,0.50918096,1,0.40365726,0.12288706,0.9965412,0.44091448,0.16791862,0.76040524,1.80E-05,0.000203808,4.07E-06,0.9996356,1.64E-06,5.20E-05,8.49E-05,Person_0,0
1.18990496,4.689031908,0.558644483,0.552371,0.3476862,0.28153574,0.20872991,0.794772,1,0.4608787,0.24961893,1,0.87916297,0.49294356,0.2867213,0.4874538,1,0.4711364,0.22915645,0.99094194,0.62331116,0.33066314,0.34540483,0.000182139,0.01048578,5.21E-05,0.9811824,3.57E-05,0.000758342,0.00730361,Person_0,1
1.709863674,4.333301242,0.419384924,0.6634331,0.33172682,0.17164831,0.22208804,0.43587184,1,0.2148673,0.18265116,1,0.61304766,0.6418386,0.49460456,0.5756897,1,0.6394729,0.25328016,0.7364856,0.47784543,0.061414562,0.52125716,0.000594789,0.003569398,0.000237812,0.4152998,0.001617937,0.005366419,0.57331383,Person_0,2
